htm,alg,notes
12,U' L R U' R2 D' U F2 D U L' R,
12,U' L R U' R2 D' U F2 D U' L' R,
12,U' L R U' R2 D' U' F D U L' R,
12,U' L R U' R2 D' U' F D U' L' R,
12,U' L R U' R2 U D' F U D L' R,
12,U' L R U' R2 U D' F U' D L' R,
12,U' L R U' R2 U D' F2 U D L' R,
12,U' L R U' R2 U D' F2 U' D L' R,
12,U' L R U' R2 U' D' F U' D L' R,
12,U' L R U2 B F U B' F' U' L' R',
12,U' L R U2 B F U' B' F' U L' R',
12,U' L R U2 B F U' B' F' U2 L' R',
12,U' L R U2 L R' D U F D' U' L2,
12,U' L R U2 L' R D U B D' U' R2,
12,U' L R U2 L' R' U B F' U' B' F,
12,U' L R U2 L' R' U B' F' U' B F,
12,U' L R U2 L' R' U L R U L' R',
12,U' L R U2 L' R' U' B' F' U B F,
12,U' L R U2 L' R' U' L R U' L' R',
12,U' L R U2 L2 D U' B D' U L R',
12,U' L R U2 L2 D U' B2 D' U L R',
12,U' L R U2 L2 U' D B U D' L R',
12,U' L R U2 L2 U' D B2 U D' L R',
12,U' L R U2 R2 D' U F D U L' R,
12,U' L R U2 R2 D' U F D U' L' R,
12,U' L R U2 R2 D' U F2 D U L' R,
12,U' L R U2 R2 D' U F2 D U' L' R,
12,U' L R U2 R2 U D' F U D L' R,
12,U' L R U2 R2 U D' F U' D L' R,
12,U' L R U2 R2 U D' F2 U D L' R,
12,U' L R U2 R2 U D' F2 U' D L' R,
12,U' L R' B F U' F2 U' B' F L' R',
12,U' L R' B F' L U2 L' B' F L' R',
12,U' L R' B F' R' F R B' F L' R,
12,U' L R' B F' U2 F2 U B' F' L' R',
12,U' L R' B' D' U F D U' B L' R,
12,U' L R' B' F R B F' R2 U' L' R',
12,U' L R' B' F R2 B F L R F2 L2,
12,U' L R' B' F R2 B F' R2 U' L' R',
12,U' L R' B' F R2 B F' R2 U2 L' R',
12,U' L R' B' F' D' F2 D B F' L' R,
12,U' L R' B' U D' F U' D B L' R,
12,U' L R' D F2 L' R D U L R' D',
12,U' L R' D F2 L' R U D L R' D',
12,U' L R' D L' R B2 L R' D' L' R,
12,U' L R' D L' R F2 D' U L R' D,
12,U' L R' D L' R F2 U D' L R' D,
12,U' L R' D U B2 U' B2 D' U L' R,
12,U' L R' D U B2 U' B2 D' U' L' R,
12,U' L R' D U B2 U2 B2 D' U L' R,
12,U' L R' D U B2 U2 B2 D' U' L' R,
12,U' L R' D U F2 D U' R2 D2 L' R',
12,U' L R' D U R2 D' U L R' F2 L2,
12,U' L R' D' L' R U L R' D L' R,
12,U' L R' D' U F D U R2 U' L' R',
12,U' L R' D' U F D U' R2 U L' R',
12,U' L R' D' U F U F2 D U L' R,
12,U' L R' D' U F U F2 D U' L' R,
12,U' L R' D' U F' D U R2 U L' R',
12,U' L R' D' U F' D U R2 U' L' R',
12,U' L R' D' U F' D U R2 U2 L' R',
12,U' L R' D' U F' D U' R2 U L' R',
12,U' L R' D' U F' U F' D U L' R,
12,U' L R' D' U F' U F' D U' L' R,
12,U' L R' D' U F' U F2 D U L' R,
12,U' L R' D' U F' U F2 D U' L' R,
12,U' L R' D' U F' U' F' D U L' R,
12,U' L R' D' U F' U' F' D U' L' R,
12,U' L R' D' U F' U2 F' D U L' R,
12,U' L R' D' U F' U2 F' D U' L' R,
12,U' L R' D' U F2 D U' R2 U L' R',
12,U' L R' D' U F2 U F' D U L' R,
12,U' L R' D' U F2 U F' D U' L' R,
12,U' L R' D' U F2 U' F' D U L' R,
12,U' L R' D' U F2 U' F' D U' L' R,
12,U' L R' D' U F2 U2 F' D U L' R,
12,U' L R' D' U F2 U2 F' D U' L' R,
12,U' L R' D' U L F L' D U L' R,
12,U' L R' D' U L F L' D U' L' R,
12,U' L R' D' U L F' L' D U L' R,
12,U' L R' D' U L F' L' D U' L' R,
12,U' L R' D' U R U' R' D U L' R,
12,U' L R' D' U R U' R' D U' L' R,
12,U' L R' D' U' F D U R2 U L' R',
12,U' L R' D' U' F D U' R2 U' L' R',
12,U' L R' D' U' F D U' R2 U2 L' R',
12,U' L R' D' U' F U F D U L' R,
12,U' L R' D' U' F U F D U' L' R,
12,U' L R' D' U' F U' F2 D U L' R,
12,U' L R' D' U' F U' F2 D U' L' R,
12,U' L R' D' U' F U2 F2 D U L' R,
12,U' L R' D' U' F U2 F2 D U' L' R,
12,U' L R' D' U' F' D U R2 U L' R',
12,U' L R' D' U' F' D U' R2 U' L' R',
12,U' L R' D' U' F' D U' R2 U2 L' R',
12,U' L R' D' U' F' U F D U L' R,
12,U' L R' D' U' F' U F D U' L' R,
12,U' L R' D' U' F' U' F2 D U L' R,
12,U' L R' D' U' F' U' F2 D U' L' R,
12,U' L R' D' U' F' U2 F2 D U L' R,
12,U' L R' D' U' F' U2 F2 D U' L' R,
12,U' L R' D' U' F2 D U' R2 U' L' R',
12,U' L R' D' U' F2 D U' R2 U2 L' R',
12,U' L R' D' U' F2 U F D U L' R,
12,U' L R' D' U' F2 U F D U' L' R,
12,U' L R' D' U' F2 U' F2 D U L' R,
12,U' L R' D' U' F2 U' F2 D U' L' R,
12,U' L R' D' U' F2 U2 F2 D U L' R,
12,U' L R' D' U' F2 U2 F2 D U' L' R,
12,U' L R' D2 F2 D U' R2 D U L' R',
12,U' L R' D2 F2 U' D R2 U D L' R',
12,U' L R' F L R F L' R' F' L' R,
12,U' L R' F' L R F' L' R' F L' R,
12,U' L R' U B F' U2 B' F U' L' R',
12,U' L R' U B' F R2 B F' U L' R,
12,U' L R' U B' F R2 B F' U' L' R,
12,U' L R' U B' F R2 B F' U2 L' R,
12,U' L R' U D B2 U' B2 U D' L' R,
12,U' L R' U D B2 U' B2 U' D' L' R,
12,U' L R' U D B2 U2 B2 U D' L' R,
12,U' L R' U D B2 U2 B2 U' D' L' R,
12,U' L R' U D F2 U' D R2 D2 L' R',
12,U' L R' U D R2 U D' L R' F2 L2,
12,U' L R' U D' F U D R2 U' L' R',
12,U' L R' U D' F U F2 U D L' R,
12,U' L R' U D' F U F2 U' D L' R,
12,U' L R' U D' F U' D R2 U L' R',
12,U' L R' U D' F' U D R2 U L' R',
12,U' L R' U D' F' U D R2 U' L' R',
12,U' L R' U D' F' U D R2 U2 L' R',
12,U' L R' U D' F' U F' U D L' R,
12,U' L R' U D' F' U F' U' D L' R,
12,U' L R' U D' F' U F2 U D L' R,
12,U' L R' U D' F' U F2 U' D L' R,
12,U' L R' U D' F' U' D R2 U L' R',
12,U' L R' U D' F' U' F' U D L' R,
12,U' L R' U D' F' U' F' U' D L' R,
12,U' L R' U D' F' U2 F' U D L' R,
12,U' L R' U D' F' U2 F' U' D L' R,
12,U' L R' U D' F2 U F' U D L' R,
12,U' L R' U D' F2 U F' U' D L' R,
12,U' L R' U D' F2 U' D R2 U L' R',
12,U' L R' U D' F2 U' F' U D L' R,
12,U' L R' U D' F2 U' F' U' D L' R,
12,U' L R' U D' F2 U2 F' U D L' R,
12,U' L R' U D' F2 U2 F' U' D L' R,
12,U' L R' U D' L F L' U D L' R,
12,U' L R' U D' L F L' U' D L' R,
12,U' L R' U D' L F' L' U D L' R,
12,U' L R' U D' L F' L' U' D L' R,
12,U' L R' U D' R U' R' U D L' R,
12,U' L R' U D' R U' R' U' D L' R,
12,U' L R' U F2 D U' R2 D' U L' R',
12,U' L R' U F2 U' D R2 U D' L' R',
12,U' L R' U L R D U F D' U' L2,
12,U' L R' U L R U D F U' D' L2,
12,U' L R' U L' R D' U R2 D U' B2,
12,U' L R' U L' R D' U' R2 D U' B2,
12,U' L R' U L' R U B F' U2 B' F,
12,U' L R' U L' R U D' R2 U' D B2,
12,U' L R' U L' R U' D' R2 U' D B2,
12,U' L R' U L' R U2 B F' U' B' F,
12,U' L R' U L' R U2 B' F' U' B F,
12,U' L R' U L' R U2 L R U L' R',
12,U' L R' U L' R' D U B D' U' R2,
12,U' L R' U L' R' U D B U' D' R2,
12,U' L R' U L2 B F D B' F' L R,
12,U' L R' U L2 B' F D2 B F' L R',
12,U' L R' U R2 B F U B' F' L' R',
12,U' L R' U R2 B F' U2 B' F L' R,
12,U' L R' U R2 B' F R' B F' L' R',
12,U' L R' U' B F' L2 D2 B' F L R,
12,U' L R' U' D' F U F U D L' R,
12,U' L R' U' D' F U F U' D L' R,
12,U' L R' U' D' F U' D R2 U' L' R',
12,U' L R' U' D' F U' D R2 U2 L' R',
12,U' L R' U' D' F U' F2 U D L' R,
12,U' L R' U' D' F U' F2 U' D L' R,
12,U' L R' U' D' F U2 F2 U D L' R,
12,U' L R' U' D' F U2 F2 U' D L' R,
12,U' L R' U' D' F' U F U D L' R,
12,U' L R' U' D' F' U F U' D L' R,
12,U' L R' U' D' F' U' D R2 U' L' R',
12,U' L R' U' D' F' U' D R2 U2 L' R',
12,U' L R' U' D' F' U' F2 U D L' R,
12,U' L R' U' D' F' U' F2 U' D L' R,
12,U' L R' U' D' F' U2 F2 U D L' R,
12,U' L R' U' D' F' U2 F2 U' D L' R,
12,U' L R' U' D' F2 U F U D L' R,
12,U' L R' U' D' F2 U F U' D L' R,
12,U' L R' U' D' F2 U' D R2 U' L' R',
12,U' L R' U' D' F2 U' D R2 U2 L' R',
12,U' L R' U' D' F2 U' F2 U D L' R,
12,U' L R' U' D' F2 U' F2 U' D L' R,
12,U' L R' U' D' F2 U2 F2 U D L' R,
12,U' L R' U' D' F2 U2 F2 U' D L' R,
12,U' L R' U' F2 D U' R2 D' U' L' R',
12,U' L R' U' F2 U' D R2 U' D' L' R',
12,U' L R' U' L R D U F D' U' L2,
12,U' L R' U' L R D U F2 D' U' L2,
12,U' L R' U' L R F2 L' R' F2 L' R,
12,U' L R' U' L R U D F U' D' L2,
12,U' L R' U' L R U D F2 U' D' L2,
12,U' L R' U' L R' D' U F2 D U' L2,
12,U' L R' U' L R' D2 L R D2 L R,
12,U' L R' U' L R' U D' F2 U' D L2,
12,U' L R' U' L' R D U B2 D' U R2,
12,U' L R' U' L' R D U' B2 D' U R2,
12,U' L R' U' L' R U B F' U B' F,
12,U' L R' U' L' R U B' F' U2 B F,
12,U' L R' U' L' R U D B2 U D' R2,
12,U' L R' U' L' R U L R U2 L' R',
12,U' L R' U' L' R U' B F' U B' F,
12,U' L R' U' L' R U' B' F' U2 B F,
12,U' L R' U' L' R U' D B2 U D' R2,
12,U' L R' U' L' R U' L R U2 L' R',
12,U' L R' U' L' R U2 B F' U B' F,
12,U' L R' U' L' R U2 B F' U' B' F,
12,U' L R' U' L' R U2 B' F' U' B F,
12,U' L R' U' L' R U2 B' F' U2 B F,
12,U' L R' U' L' R U2 L R U2 L' R',
12,U' L R' U' L' R' B2 L' R' B2 L R',
12,U' L R' U' L' R' D U B D' U' R2,
12,U' L R' U' L' R' D U B2 D' U' R2,
12,U' L R' U' L' R' U D B U' D' R2,
12,U' L R' U' L' R' U D B2 U' D' R2,
12,U' L R' U' L2 B F D B' F' L R,
12,U' L R' U' L2 B F D2 B' F' L R,
12,U' L R' U' R2 B F U B' F' L' R',
12,U' L R' U' R2 B F U2 B' F' L' R',
12,U' L R' U2 B F' U2 B' F U' L' R',
12,U' L R' U2 B F' U2 B' F U2 L' R',
12,U' L R' U2 F2 D U' R2 D' U' L' R',
12,U' L R' U2 F2 U' D R2 U' D' L' R',
12,U' L R' U2 L R D U F D' U' L2,
12,U' L R' U2 L R F2 L' R' F2 L' R,
12,U' L R' U2 L R U D F U' D' L2,
12,U' L R' U2 L R' D2 L R D2 L R,
12,U' L R' U2 L' R U B' F' U2 B F,
12,U' L R' U2 L' R U L R U2 L' R',
12,U' L R' U2 L' R U' B' F' U2 B F,
12,U' L R' U2 L' R U' L R U2 L' R',
12,U' L R' U2 L' R U2 B F' U' B' F,
12,U' L R' U2 L' R U2 B' F' U' B F,
12,U' L R' U2 L' R U2 B' F' U2 B F,
12,U' L R' U2 L' R U2 L R U L' R',
12,U' L R' U2 L' R U2 L R U2 L' R',
12,U' L R' U2 L' R' B2 L' R' B2 L R',
12,U' L R' U2 L' R' D U B D' U' R2,
12,U' L R' U2 L' R' U D B U' D' R2,
12,U' L R' U2 L2 B F D B' F' L R,
12,U' L R' U2 R2 B F U B' F' L' R',
12,U' L R' U2 R2 B' F R2 B F' L' R',
12,U' L U D B F' U2 B' F U D' L',
12,U' L U D B F' U2 B' F U' D' L',
12,U' L U D' L' R U2 L R' U D L',
12,U' L U D' L' R U2 L R' U' D L',
12,U' L U' D' B' F U2 B' F' U' D L,
12,U' L' B F D' U B2 D U B F' L',
12,U' L' B F U D' B2 U D B F' L',
12,U' L' D U B F' U2 B' F D' U' L,
12,U' L' R B F D' B2 D' B F' L R,
12,U' L' R B F' R2 B' F R2 D2 L R,
12,U' L' R B L R B L' R' B' L R',
12,U' L' R B' F D2 B2 D B' F' L R,
12,U' L' R B' F' U' B2 U B' F L R',
12,U' L' R B' L R B' L' R' B L R',
12,U' L' R B2 L R' B F R2 B F' R2,
12,U' L' R B2 L R' D' U' R D U B2,
12,U' L' R B2 L R' U' D' R U D B2,
12,U' L' R D B F D2 B F' D L R,
12,U' L' R D U B U2 B' D' U' L R',
12,U' L' R D U B2 D' U R2 U2 L R,
12,U' L' R D U B2 U2 B2 D' U' L R',
12,U' L' R D U F2 D2 F2 D U' L R',
12,U' L' R D U R2 D' U L R' F2 R2,
12,U' L' R D U' B D' U B2 L R' B2,
12,U' L' R D U' B D' U L2 U L' R',
12,U' L' R D U' B' D U R2 D2 L R,
12,U' L' R D U' B' D' U L2 U L' R',
12,U' L' R D U' B' D2 B' D U L R',
12,U' L' R D U' B2 D' U B2 L R' B2,
12,U' L' R D U' B2 D' U L2 U L' R',
12,U' L' R D U' B2 D2 B' D U L R',
12,U' L' R D U' L' B L D' U L R',
12,U' L' R D' U F2 D U F2 L R' F2,
12,U' L' R D' U' B D U L2 U L' R',
12,U' L' R D' U' B D' U R2 D2 L R,
12,U' L' R D' U' B D2 B2 D' U L R',
12,U' L' R D' U' B' D U L2 U L' R',
12,U' L' R D' U' B' D' U R2 D2 L R,
12,U' L' R D' U' B' D2 B2 D' U L R',
12,U' L' R D' U' B2 D' U R2 D2 L R,
12,U' L' R D' U' B2 D2 B2 D' U L R',
12,U' L' R D' U' F2 U2 F2 D U L R',
12,U' L' R D2 B' F D2 B F' D2 L R,
12,U' L' R D2 B2 D' U R2 D' U' L R,
12,U' L' R D2 B2 U D' R2 U' D' L R,
12,U' L' R D2 L R' U L' R' D2 L R,
12,U' L' R D2 L R' U' L' R' D2 L R,
12,U' L' R D2 L R' U2 L' R' D2 L R,
12,U' L' R D2 L' R D2 L' R' U L' R',
12,U' L' R D2 L' R D2 L' R' U2 L' R',
12,U' L' R D2 R2 B F' R2 B' F L R,
12,U' L' R F' D U' B D' U F L R',
12,U' L' R F' U' D B U D' F L R',
12,U' L' R U D B U2 B' U' D' L R',
12,U' L' R U D B2 U D' R2 U2 L R,
12,U' L' R U D B2 U2 B2 U' D' L R',
12,U' L' R U D F2 D2 F2 U' D L R',
12,U' L' R U D R2 U D' L R' F2 R2,
12,U' L' R U D' F2 U D F2 L R' F2,
12,U' L' R U' D B U D' B2 L R' B2,
12,U' L' R U' D B U D' L2 U L' R',
12,U' L' R U' D B' D2 B' U D L R',
12,U' L' R U' D B' U D R2 D2 L R,
12,U' L' R U' D B' U D' L2 U L' R',
12,U' L' R U' D B2 D2 B' U D L R',
12,U' L' R U' D B2 U D' B2 L R' B2,
12,U' L' R U' D B2 U D' L2 U L' R',
12,U' L' R U' D L' B L U D' L R',
12,U' L' R U' D' B D2 B2 U D' L R',
12,U' L' R U' D' B U D' R2 D2 L R,
12,U' L' R U' D' B' D2 B2 U D' L R',
12,U' L' R U' D' B' U D' R2 D2 L R,
12,U' L' R U' D' B2 D2 B2 U D' L R',
12,U' L' R U' D' B2 U D' R2 D2 L R,
12,U' L' R U' D' F2 U2 F2 U D L R',
12,U' L' R U2 B2 D' U R2 D U L R,
12,U' L' R U2 B2 U D' R2 U D L R,
12,U' L' R U2 F2 L R' B' F' D2 B F',
12,U' L' R' B F D B' F' L2 U L' R,
12,U' L' R' B F D B' F' L2 U' L' R,
12,U' L' R' B F D B' F' L2 U2 L' R,
12,U' L' R' B F L' D L B' F' L R,
12,U' L' R' B F' L U2 L' B' F L R',
12,U' L' R' B' F R D2 R' B F' L R',
12,U' L' R' B' L R' U2 B F R B' F',
12,U' L' R' B2 D U' B2 D' U L R B2,
12,U' L' R' B2 D U' L2 F2 D' U L' R',
12,U' L' R' B2 L R' B' F' U2 B' F R2,
12,U' L' R' B2 L R' U2 B F R2 B' F',
12,U' L' R' B2 L R' U2 B' F R2 B' F',
12,U' L' R' B2 R2 B' F D' B' F' L R,
12,U' L' R' B2 U' D B2 U D' L R B2,
12,U' L' R' B2 U' D L2 F2 U D' L' R',
12,U' L' R' D L R U' L' R' D' L R,
12,U' L' R' D L' R' D' L R D' L R,
12,U' L' R' D U B2 U' B2 D' U' L R,
12,U' L' R' D U B2 U2 B2 D' U' L R,
12,U' L' R' D U R2 D U' B2 D2 L R',
12,U' L' R' D U' B2 D2 B2 D U L R,
12,U' L' R' D' L R U L' R' D L R,
12,U' L' R' D' L R' B2 L' R D' L R,
12,U' L' R' D' L' R' D L R D L R,
12,U' L' R' D' U B2 L2 D U' F2 L' R',
12,U' L' R' D' U F D2 F' D' U' L R,
12,U' L' R' D' U F2 D2 F2 D' U' L R,
12,U' L' R' D' U F2 L2 D U' F2 L R,
12,U' L' R' D' U' F2 U' F2 D U L R,
12,U' L' R' D' U' F2 U2 F2 D U L R,
12,U' L' R' D' U' R2 D U' B2 U2 L R',
12,U' L' R' D2 B F D' B' F' D2 L R,
12,U' L' R' D2 R2 D U' B D U L R',
12,U' L' R' D2 R2 D U' B2 D U L R',
12,U' L' R' D2 R2 U' D B U D L R',
12,U' L' R' D2 R2 U' D B2 U D L R',
12,U' L' R' F2 D' U L2 F2 D U' L R,
12,U' L' R' F2 U D' L2 F2 U' D L R,
12,U' L' R' U B F' U2 B' F U' L R',
12,U' L' R' U B' F D2 B F' U' L R',
12,U' L' R' U B' F R2 B F' U L R,
12,U' L' R' U D B2 U' B2 U' D' L R,
12,U' L' R' U D B2 U2 B2 U' D' L R,
12,U' L' R' U D R2 U' D B2 D2 L R',
12,U' L' R' U D' B2 L2 U' D F2 L' R',
12,U' L' R' U D' F D2 F' U' D' L R,
12,U' L' R' U D' F2 D2 F2 U' D' L R,
12,U' L' R' U D' F2 L2 U' D F2 L R,
12,U' L' R' U' D B2 D2 B2 U D L R,
12,U' L' R' U' D' F2 U' F2 U D L R,
12,U' L' R' U' D' F2 U2 F2 U D L R,
12,U' L' R' U' D' R2 U' D B2 U2 L R',
12,U' L' R' U2 B F D B' F' U2 L R,
12,U' L' R' U2 R2 D U' B2 D' U' L R',
12,U' L' R' U2 R2 U' D B2 U' D' L R',
12,U' L' U D B F' U2 B' F U' D' L,
12,U' L' U2 R2 B' R2 U2 R B L U R',
12,U' L2 B F D' U B' F' D' B' F D,
12,U' L2 B F U D' B' F' D' B' F D,
12,U' L2 B F' R2 B' F L R' D2 L R',
12,U' L2 D U F D' U' L' R U' L' R',
12,U' L2 D U F D' U' L' R' U L' R,
12,U' L2 D U F D' U' L' R' U' L' R,
12,U' L2 D U F D' U' L' R' U2 L' R,
12,U' L2 D U F' D' U' L' R U L' R',
12,U' L2 D U F' D' U' L' R U2 L' R',
12,U' L2 D2 L R' D' U' B2 D' U L R,
12,U' L2 D2 L R' U' D' B2 U D' L R,
12,U' L2 F2 L' R D U' R2 D' U L' R,
12,U' L2 F2 L' R D U' R2 D' U' L' R,
12,U' L2 F2 L' R U' D R2 U D' L' R,
12,U' L2 F2 L' R U' D R2 U' D' L' R,
12,U' L2 U D F U' D' L' R' U L' R,
12,U' L2 U D F U' D' L' R' U' L' R,
12,U' L2 U D F U' D' L' R' U2 L' R,
12,U' R B F D U' B2 D' U B F' R',
12,U' R B F L' R D2 L R B F' R,
12,U' R B F L' R D2 L R' B F' R,
12,U' R B F U' D B2 U D' B F' R',
12,U' R B F' L' R B2 L R' B' F R',
12,U' R B L U L' U' L U L' B' R',
12,U' R B U B' U R' U' R' F R F',
12,U' R B U2 B' U R' F2 L F L' F,
12,U' R B U2 B' U R' F2 L F L' F,
12,U' R B U2 B' U' B L' B L B2 R',
12,U' R B' F' L R' U2 L' R B' F R,
12,U' R D U L R' U2 L' R D' U R',
12,U' R D U' L R' U2 L' R D' U R',
12,U' R U B F L' R D2 L B F' R,
12,U' R U B F R' F' L' R B' L R2,
12,U' R U B2 F R B2 F' L U2 L' R',
12,U' R U B2 F R F' L' R B2 L R2,
12,U' R U B2 F R' F' L' R B2 L R2,
12,U' R U B2 F R2 B' F2 U2 B' F R,
12,U' R U B2 F R2 F' L' R B2 L R2,
12,U' R U B2 F' U2 F L' R2 B' L R,
12,U' R U B2 L' R B2 L2 R U L' R,
12,U' R U B2 L' R B2 L2 R U' L' R,
12,U' R U B2 L' R B2 L2 R U2 L' R,
12,U' R U D L R' U2 L' R U D' R',
12,U' R U L B F U B' F' U' L' R',
12,U' R U L B F U' B' F' U L' R',
12,U' R U L B F U' B' F' U2 L' R',
12,U' R U L B F U2 B' F' U2 L' R',
12,U' R U L B F' L2 D2 B' F L R',
12,U' R U L D U R2 D' U F2 L' R,
12,U' R U L D U' R2 D' U F2 L' R,
12,U' R U L D U2 R2 D' U F2 L' R,
12,U' R U L R B' F R2 B F' U L',
12,U' R U L R B' F R2 B F' U' L',
12,U' R U L R B' F R2 B F' U2 L',
12,U' R U L R B' F2 R2 B F2 U L',
12,U' R U L R B' F2 R2 B F2 U' L',
12,U' R U L R B' F2 R2 B F2 U2 L',
12,U' R U L R U L' R D U2 B2 D',
12,U' R U L R U2 F2 L R F2 L2 R',
12,U' R U L R U2 F2 L R' F2 L2 R',
12,U' R U L R U2 F2 L R2 F2 L2 R',
12,U' R U L R U2 L' B2 F R B2 F',
12,U' R U L R' B F' U B' F U L',
12,U' R U L R' B F' U B' F U' L',
12,U' R U L R' B F' U B' F U2 L',
12,U' R U L R' B F' U2 B' F U L',
12,U' R U L R' B F' U2 B' F U' L',
12,U' R U L R' B F' U2 B' F U2 L',
12,U' R U L R' U B F' U' B' F L',
12,U' R U L R' U L' B F' U' B' F,
12,U' R U L R' U L' B' F' U' B F,
12,U' R U L R' U' L' B' F' U2 B F,
12,U' R U L R' U2 B F' U' B' F L',
12,U' R U L R' U2 F2 L R' F2 L2 R,
12,U' R U L R' U2 L' B' F' U B F,
12,U' R U L R2 U L2 R' B2 L R2 B2,
12,U' R U L U L' R B' F R2 B F',
12,U' R U L U L' R B2 F R2 B2 F',
12,U' R U L U L' R' B F' U B' F,
12,U' R U L U L' R' B F' U2 B' F,
12,U' R U L U' L' R B' F R2 B F',
12,U' R U L U' L' R B2 F R2 B2 F',
12,U' R U L U' L' R' B F' U B' F,
12,U' R U L U' L' R' B F' U2 B' F,
12,U' R U L U' L' R' B' F' U B F,
12,U' R U L U2 B F U B' F' L' R',
12,U' R U L U2 B F U2 B' F' L' R',
12,U' R U L U2 L' R B' F R2 B F',
12,U' R U L U2 L' R B2 F R2 B2 F',
12,U' R U L U2 L' R' B F' U B' F,
12,U' R U L U2 L' R' B F' U2 B' F,
12,U' R U L' B F' D2 L2 B' F L' R',
12,U' R U L' B2 D' U R2 D U' L R,
12,U' R U L' R B L B F R2 B2 F',
12,U' R U L' R B L B2 F R2 B F',
12,U' R U L' R B L R2 F' U2 B2 F,
12,U' R U L' R B2 L B F R2 B F',
12,U' R U L' R B2 L R2 B2 F' U F,
12,U' R U L' R D2 B F' R2 B' F L,
12,U' R U L' R F D2 B F' L R2 B',
12,U' R U L' R' B L B2 F' U B F,
12,U' R U L' R' B2 L B F' U B F,
12,U' R U L' R' B2 L B' F' U B' F,
12,U' R U L2 D U' R2 D' U F2 L2 R,
12,U' R U L2 R B F' D2 L2 B' F R2,
12,U' R U L2 R B F2 R2 B' F2 L2 B,
12,U' R U L2 R B' L2 B' F2 R2 B' F2,
12,U' R U L2 R D2 B F' R2 B' F L2,
12,U' R U R B F2 R2 B F' U2 B2 F',
12,U' R U R B2 F L' D L R2 B2 F',
12,U' R U R B2 F L' D' L R2 B2 F',
12,U' R U R B2 F L' D2 L R2 B2 F',
12,U' R U R B2 F R2 B F2 U B F,
12,U' R U R B2 F' R2 B F' U2 B F2,
12,U' R U R D U' L' R B2 L R' D',
12,U' R U R D' U L R' F2 L' R D,
12,U' R U R D' U L R2 F2 L' R2 D,
12,U' R U R' B F' D L D' U B' F,
12,U' R U R' B F' D L D' U' B' F,
12,U' R U R' B F' D L' D' U B' F,
12,U' R U R' B F' D L2 D' U B' F,
12,U' R U R' B F' D U L D' B' F,
12,U' R U R' B F' D U L' D' B' F,
12,U' R U R' B F' D U L2 D' B' F,
12,U' R U R' B F' D U2 L D' B' F,
12,U' R U R' B F' D U2 L' D' B' F,
12,U' R U R' B F' D U2 L2 D' B' F,
12,U' R U R' B F2 D2 B2 F' D2 B F',
12,U' R U R' B' F D2 B2 F D2 B' F2,
12,U' R U R' B2 F' D U' L2 D' U2 F,
12,U' R U R' B2 F' L' R B2 L R' F,
12,U' R U R' D U L R' U L' R D',
12,U' R U R' D U L R' U2 L' R D',
12,U' R U R' D U' L R' U L' R D',
12,U' R U R' D U' L R' U2 L' R D',
12,U' R U R' D U2 L R' U L' R D',
12,U' R U R' D U2 L R' U' L' R D',
12,U' R U R' D2 U B' F' U B F D2,
12,U' R U R' D2 U L R U' L' R' D2,
12,U' R U R' D2 U' B' F' U' B F D2,
12,U' R U R' D2 U' L R U L' R' D2,
12,U' R U R' U R U' R B' R' B R',
12,U' R U R' U' F' U F U' F' U2 F,
12,U' R U R' U' R U' R' U2 F' U F,
12,U' R U' B F L' R D2 L B F' R,
12,U' R U' B F R' F' L' R B' L R2,
12,U' R U' B F2 L R' B2 R D2 B' F2,
12,U' R U' B2 F R F' L' R B2 L R2,
12,U' R U' B2 F R' F' L' R B2 L R2,
12,U' R U' B2 F R2 F' L' R B2 L R2,
12,U' R U' B2 F' L' R B2 L R' F R',
12,U' R U' B2 F' U2 F L' R2 B' L R,
12,U' R U' B2 L' R B2 L2 R U L' R,
12,U' R U' B2 L' R B2 L2 R U' L' R,
12,U' R U' B2 L' R B2 L2 R U2 L' R,
12,U' R U' B2 L' R F D B2 F' L R2,
12,U' R U' B2 L' R F D2 B2 F' L R2,
12,U' R U' D L R' U2 L' R U D' R',
12,U' R U' F R B2 F' L' R B2 L R2,
12,U' R U' F' L' R B2 L R' B2 F R',
12,U' R U' F' U B U' F U' B' U' R',
12,U' R U' L B F U B' F' U' L' R',
12,U' R U' L B F U' B' F' U L' R',
12,U' R U' L B F U' B' F' U2 L' R',
12,U' R U' L D U R2 D' U F2 L' R,
12,U' R U' L D U' R2 D' U F2 L' R,
12,U' R U' L D U2 R2 D' U F2 L' R,
12,U' R U' L R B' F R2 B F' U L',
12,U' R U' L R B' F R2 B F' U' L',
12,U' R U' L R B' F R2 B F' U2 L',
12,U' R U' L R B' F2 R2 B F2 U L',
12,U' R U' L R B' F2 R2 B F2 U' L',
12,U' R U' L R B' F2 R2 B F2 U2 L',
12,U' R U' L R U L' R D U2 B2 D',
12,U' R U' L R U2 F2 L R F2 L2 R',
12,U' R U' L R U2 F2 L R' F2 L2 R',
12,U' R U' L R U2 F2 L R2 F2 L2 R',
12,U' R U' L R U2 L' B2 F R B2 F',
12,U' R U' L R' B F' U B' F U L',
12,U' R U' L R' B F' U B' F U' L',
12,U' R U' L R' B F' U B' F U2 L',
12,U' R U' L R' B F' U2 B' F U L',
12,U' R U' L R' B F' U2 B' F U' L',
12,U' R U' L R' B F' U2 B' F U2 L',
12,U' R U' L R' U B F' U' B' F L',
